Ensembl Gene ID,Ensembl Transcript ID,Associated Gene Name
ENSG00000198203,ENST00000442801,SULT1C2
ENSG00000123472,ENST00000529214,ATPAF1
ENSG00000123472,ENST00000487193,ATPAF1
ENSG00000103507,ENST00000567530,BCKDK
ENSG00000215187,ENST00000447837,FAM166B
ENSG00000103248,ENST00000566050,MTHFSD
ENSG00000103248,ENST00000567539,MTHFSD
ENSG00000103248,ENST00000568798,MTHFSD
ENSG00000086232,ENST00000431744,EIF2AK1
ENSG00000236782,ENST00000407889,RP11-96L14.7
ENSG00000122912,ENST00000493963,SLC25A16
ENSG00000122912,ENST00000474927,SLC25A16
ENSG00000122912,ENST00000491102,SLC25A16
ENSG00000154548,ENST00000475068,SRSF12
ENSG00000154548,ENST00000517387,SRSF12
ENSG00000052126,ENST00000538677,PLEKHA5
ENSG00000248333,ENST00000615951,CDK11B
ENSG00000248333,ENST00000611150,CDK11B
ENSG00000077782,ENST00000531196,FGFR1
ENSG00000077782,ENST00000487647,FGFR1
ENSG00000077782,ENST00000484370,FGFR1
ENSG00000147231,ENST00000461251,CXorf57
ENSG00000171747,ENST00000595291,LGALS4
ENSG00000196296,ENST00000564732,ATP2A1
ENSG00000196296,ENST00000564470,ATP2A1
ENSG00000065911,ENST00000470592,MTHFD2
ENSG00000065911,ENST00000489041,MTHFD2
ENSG00000171763,ENST00000531970,SPATA5L1
ENSG00000171763,ENST00000525552,SPATA5L1
ENSG00000273738,ENST00000614689,FCAR
ENSG00000180834,ENST00000445426,MAP6D1
ENSG00000121892,ENST00000507020,PDS5A
ENSG00000121892,ENST00000512643,PDS5A
ENSG00000135365,ENST00000530587,PHF21A
ENSG00000135365,ENST00000532883,PHF21A
ENSG00000173366,ENST00000478201,RP11-330H6.5
ENSG00000022840,ENST00000538796,RNF10
ENSG00000022840,ENST00000536869,RNF10
ENSG00000022840,ENST00000545419,RNF10
ENSG00000104983,ENST00000596687,CCDC61
ENSG00000105771,ENST00000597598,SMG9
ENSG00000152944,ENST00000536711,MED21
ENSG00000196739,ENST00000494090,COL27A1
ENSG00000135698,ENST00000563100,MPHOSPH6
ENSG00000135698,ENST00000568016,MPHOSPH6
ENSG00000168778,ENST00000541523,TCTN2
ENSG00000163046,ENST00000295181,ANKRD30BL
ENSG00000233917,ENST00000435397,POTEB
ENSG00000132681,ENST00000477338,ATP1A4
ENSG00000175115,ENST00000531298,PACS1
ENSG00000175115,ENST00000524784,PACS1
ENSG00000168566,ENST00000634363,SNRNP48
ENSG00000171490,ENST00000396503,RSL1D1
ENSG00000171490,ENST00000573618,RSL1D1
ENSG00000171490,ENST00000573029,RSL1D1
ENSG00000171490,ENST00000570767,RSL1D1
ENSG00000171490,ENST00000572090,RSL1D1
ENSG00000076944,ENST00000597068,STXBP2
ENSG00000076944,ENST00000599737,STXBP2
ENSG00000076944,ENST00000599400,STXBP2
ENSG00000255974,ENST00000600495,CYP2A6
ENSG00000108344,ENST00000415039,PSMD3
ENSG00000136942,ENST00000493018,RPL35
ENSG00000137492,ENST00000528993,PRKRIR
ENSG00000146232,ENST00000477930,NFKBIE
ENSG00000103035,ENST00000568717,PSMD7
ENSG00000063322,ENST00000599417,MED29
ENSG00000063322,ENST00000600973,MED29
ENSG00000172262,ENST00000510026,ZNF131
ENSG00000172262,ENST00000507218,ZNF131
ENSG00000172262,ENST00000511736,ZNF131
ENSG00000172262,ENST00000502623,ZNF131
ENSG00000155324,ENST00000514099,GRAMD3
ENSG00000155324,ENST00000513978,GRAMD3
ENSG00000167600,ENST00000595590,CYP2S1
ENSG00000167600,ENST00000593545,CYP2S1
ENSG00000186409,ENST00000477155,CCDC30
ENSG00000186409,ENST00000509712,CCDC30
ENSG00000186409,ENST00000471390,CCDC30
ENSG00000254788,ENST00000527845,CKLF-CMTM1
ENSG00000116062,ENST00000456246,MSH6
ENSG00000116062,ENST00000445503,MSH6
ENSG00000120805,ENST00000551092,ARL1
ENSG00000033627,ENST00000588901,ATP6V0A1
ENSG00000033627,ENST00000587510,ATP6V0A1
ENSG00000125247,ENST00000440120,TMTC4
ENSG00000187627,ENST00000428128,RGPD1
ENSG00000196712,ENST00000579081,NF1
ENSG00000196712,ENST00000495910,NF1
ENSG00000196712,ENST00000466819,NF1
ENSG00000196712,ENST00000479614,NF1
ENSG00000196712,ENST00000479536,NF1
ENSG00000196712,ENST00000581790,NF1
ENSG00000196712,ENST00000471572,NF1
ENSG00000196712,ENST00000422121,NF1
ENSG00000166997,ENST00000462193,CNPY4
ENSG00000255346,ENST00000525143,NOX5
ENSG00000172062,ENST00000506239,SMN1
ENSG00000172062,ENST00000507905,SMN1
ENSG00000172775,ENST00000566403,FAM192A
ENSG00000262243,ENST00000561966,CES1
ENSG00000262243,ENST00000574235,CES1
ENSG00000214097,ENST00000452776,SMCO1
ENSG00000118564,ENST00000511441,FBXL5
ENSG00000144118,ENST00000431732,RALB
ENSG00000160801,ENST00000428220,PTH1R
ENSG00000177981,ENST00000539865,ASB8
ENSG00000177981,ENST00000540143,ASB8
ENSG00000177981,ENST00000539464,ASB8
ENSG00000184787,ENST00000491513,UBE2G2
ENSG00000184787,ENST00000478200,UBE2G2
ENSG00000173124,ENST00000327739,ACSM6
ENSG00000173124,ENST00000404473,ACSM6
ENSG00000127084,ENST00000467786,FGD3
ENSG00000184990,ENST00000553819,SIVA1
ENSG00000164744,ENST00000449896,SUN3
ENSG00000104951,ENST00000601717,IL4I1
ENSG00000004399,ENST00000512744,PLXND1
ENSG00000004399,ENST00000505665,PLXND1
ENSG00000147854,ENST00000468435,UHRF2
ENSG00000183628,ENST00000483718,DGCR6
ENSG00000183628,ENST00000427407,DGCR6
ENSG00000183628,ENST00000480608,DGCR6
ENSG00000183960,ENST00000452398,KCNH8
ENSG00000162897,ENST00000324863,FCAMR
ENSG00000116337,ENST00000528270,AMPD2
ENSG00000188603,ENST00000568422,CLN3
ENSG00000188603,ENST00000566057,CLN3
ENSG00000188603,ENST00000569030,CLN3
ENSG00000188603,ENST00000565140,CLN3
ENSG00000188603,ENST00000568497,CLN3
ENSG00000188603,ENST00000567495,CLN3
ENSG00000188603,ENST00000564091,CLN3
ENSG00000185386,ENST00000395764,MAPK11
ENSG00000185386,ENST00000417877,MAPK11
ENSG00000198722,ENST00000634487,UNC13B
ENSG00000095596,ENST00000624589,CYP26A1
ENSG00000154856,ENST00000423585,APCDD1
ENSG00000154856,ENST00000582723,APCDD1
ENSG00000154856,ENST00000579685,APCDD1
ENSG00000261972,ENST00000570713,CES5A
ENSG00000122435,ENST00000482437,TRMT13
ENSG00000123064,ENST00000551344,DDX54
ENSG00000150753,ENST00000511700,CCT5
ENSG00000150753,ENST00000512975,CCT5
ENSG00000150753,ENST00000503454,CCT5
ENSG00000141503,ENST00000574453,MINK1
ENSG00000141503,ENST00000577021,MINK1
ENSG00000141503,ENST00000571207,MINK1
ENSG00000148985,ENST00000528216,PGAP2
ENSG00000148985,ENST00000477358,PGAP2
ENSG00000148985,ENST00000524661,PGAP2
ENSG00000148985,ENST00000475884,PGAP2
ENSG00000148985,ENST00000489571,PGAP2
ENSG00000148985,ENST00000532017,PGAP2
ENSG00000141429,ENST00000589189,GALNT1
ENSG00000141429,ENST00000590654,GALNT1
ENSG00000101166,ENST00000463057,PRELID3B
ENSG00000188859,ENST00000435676,FAM78B
ENSG00000188859,ENST00000456900,FAM78B
ENSG00000188859,ENST00000441649,FAM78B
ENSG00000111653,ENST00000482489,ING4
ENSG00000111653,ENST00000469749,ING4
ENSG00000111653,ENST00000488381,ING4
ENSG00000111653,ENST00000479301,ING4
ENSG00000162894,ENST00000463473,FCMR
ENSG00000079459,ENST00000525283,FDFT1
ENSG00000079459,ENST00000525607,FDFT1
ENSG00000079459,ENST00000529464,FDFT1
ENSG00000079459,ENST00000532266,FDFT1
ENSG00000126733,ENST00000461604,DACH2
ENSG00000126733,ENST00000506327,DACH2
ENSG00000197614,ENST00000544211,MFAP5
ENSG00000197614,ENST00000537009,MFAP5
ENSG00000166451,ENST00000568445,CENPN
ENSG00000042980,ENST00000523379,ADAM28
ENSG00000042980,ENST00000520448,ADAM28
ENSG00000153093,ENST00000443586,ACOXL
ENSG00000168439,ENST00000536973,STIP1
ENSG00000149257,ENST00000526638,SERPINH1
ENSG00000104679,ENST00000522012,R3HCC1
ENSG00000146063,ENST00000503114,TRIM41
ENSG00000146063,ENST00000514219,TRIM41
ENSG00000126012,ENST00000429877,KDM5C
ENSG00000126012,ENST00000428012,KDM5C
ENSG00000126012,ENST00000349663,KDM5C
ENSG00000123815,ENST00000599643,ADCK4
ENSG00000123815,ENST00000601304,ADCK4
ENSG00000099625,ENST00000591127,CBARP
ENSG00000099625,ENST00000589260,CBARP
ENSG00000099625,ENST00000215376,CBARP
ENSG00000141052,ENST00000579237,MYOCD
ENSG00000167978,ENST00000572883,SRRM2
ENSG00000167978,ENST00000573692,SRRM2
ENSG00000163002,ENST00000374930,NUP35
ENSG00000163002,ENST00000452137,NUP35
ENSG00000137070,ENST00000555247,IL11RA
ENSG00000137070,ENST00000557298,IL11RA
ENSG00000137070,ENST00000466082,IL11RA
ENSG00000081154,ENST00000498274,PCNP
ENSG00000081154,ENST00000460231,PCNP
ENSG00000134216,ENST00000352594,CHIA
ENSG00000090686,ENST00000374730,USP48
ENSG00000075131,ENST00000566524,TIPIN
ENSG00000169918,ENST00000560536,OTUD7A
ENSG00000147912,ENST00000276960,FBXO10
ENSG00000160214,ENST00000483896,RRP1
ENSG00000185482,ENST00000557176,STAC3
ENSG00000109762,ENST00000504959,SNX25
ENSG00000109685,ENST00000353275,WHSC1
ENSG00000109685,ENST00000312087,WHSC1
ENSG00000109685,ENST00000512700,WHSC1
ENSG00000109685,ENST00000511904,WHSC1
ENSG00000256950,ENST00000546333,RP11-87C12.2
ENSG00000198399,ENST00000427234,ITSN2
ENSG00000198399,ENST00000449392,ITSN2
ENSG00000140983,ENST00000561983,RHOT2
ENSG00000140983,ENST00000566214,RHOT2
ENSG00000140983,ENST00000563637,RHOT2
ENSG00000140983,ENST00000570280,RHOT2
ENSG00000140983,ENST00000562333,RHOT2
ENSG00000137713,ENST00000534521,PPP2R1B
ENSG00000137713,ENST00000534500,PPP2R1B
ENSG00000163900,ENST00000382227,TMEM41A
ENSG00000130175,ENST00000586486,PRKCSH
ENSG00000187098,ENST00000478490,MITF
ENSG00000164211,ENST00000511137,STARD4
ENSG00000164211,ENST00000455172,STARD4
ENSG00000060718,ENST00000635193,COL11A1
ENSG00000255275,ENST00000494072,RP13-279N23.2
ENSG00000197134,ENST00000435820,ZNF257
ENSG00000197134,ENST00000597796,ZNF257
ENSG00000197446,ENST00000532164,CYP2F1
ENSG00000266967,ENST00000591096,AARSD1
ENSG00000266967,ENST00000450475,AARSD1
ENSG00000266967,ENST00000591910,AARSD1
ENSG00000266967,ENST00000436545,AARSD1
ENSG00000145782,ENST00000513322,ATG12
ENSG00000145782,ENST00000379594,ATG12
ENSG00000145782,ENST00000505993,ATG12
ENSG00000145782,ENST00000513167,ATG12
ENSG00000108984,ENST00000359094,MAP2K6
ENSG00000159658,ENST00000487741,EFCAB14
ENSG00000105339,ENST00000518198,DENND3
ENSG00000007062,ENST00000503884,PROM1
ENSG00000007062,ENST00000511153,PROM1
ENSG00000175711,ENST00000572977,B3GNTL1
ENSG00000175711,ENST00000571218,B3GNTL1
ENSG00000148950,ENST00000531331,IMMP1L
ENSG00000276155,ENST00000625688,MAPT
ENSG00000241978,ENST00000495980,AKAP2
ENSG00000237103,ENST00000480313,NCR3
ENSG00000182224,ENST00000574196,CYB5D1
ENSG00000060339,ENST00000541012,CCAR1
ENSG00000060339,ENST00000543229,CCAR1
ENSG00000060339,ENST00000540210,CCAR1
ENSG00000060339,ENST00000479143,CCAR1
ENSG00000125826,ENST00000382214,RBCK1
ENSG00000125826,ENST00000415942,RBCK1
ENSG00000215193,ENST00000474897,PEX26
ENSG00000112335,ENST00000368979,SNX3
ENSG00000057935,ENST00000454356,MTA3
ENSG00000057935,ENST00000409019,MTA3
ENSG00000057935,ENST00000430763,MTA3
ENSG00000132604,ENST00000564982,TERF2
ENSG00000132604,ENST00000569280,TERF2
ENSG00000177697,ENST00000530726,CD151
ENSG00000173171,ENST00000424959,MTX1
ENSG00000112742,ENST00000509313,TTK
ENSG00000186470,ENST00000524459,BTN3A2
ENSG00000204991,ENST00000566337,SPIRE2
ENSG00000168002,ENST00000525455,POLR2G
ENSG00000168002,ENST00000524819,POLR2G
ENSG00000168002,ENST00000531944,POLR2G
ENSG00000168002,ENST00000531996,POLR2G
ENSG00000172901,ENST00000514509,LVRN
ENSG00000172901,ENST00000503329,LVRN
ENSG00000172901,ENST00000512314,LVRN
ENSG00000172901,ENST00000504467,LVRN
ENSG00000007392,ENST00000419516,LUC7L
ENSG00000007392,ENST00000418978,LUC7L
ENSG00000007392,ENST00000426094,LUC7L
ENSG00000145241,ENST00000513216,CENPC
ENSG00000145241,ENST00000506882,CENPC
ENSG00000145241,ENST00000515140,CENPC
ENSG00000074356,ENST00000574911,NCBP3
ENSG00000015568,ENST00000413468,RGPD5
ENSG00000131467,ENST00000543428,PSME3
ENSG00000131467,ENST00000586312,PSME3
ENSG00000240021,ENST00000419909,TEX35
ENSG00000106714,ENST00000443583,CNTNAP3
ENSG00000122483,ENST00000479653,CCDC18
ENSG00000122483,ENST00000481180,CCDC18
ENSG00000005486,ENST00000454791,RHBDD2
ENSG00000080815,ENST00000559361,PSEN1
ENSG00000080815,ENST00000553855,PSEN1
ENSG00000080815,ENST00000555386,PSEN1
ENSG00000268350,ENST00000613284,FAM156A
ENSG00000167807,ENST00000452032,CTD-2369P2.10
ENSG00000078098,ENST00000450031,FAP
ENSG00000078098,ENST00000462608,FAP
ENSG00000078098,ENST00000422436,FAP
ENSG00000082996,ENST00000474348,RNF13
ENSG00000082996,ENST00000467996,RNF13
ENSG00000278540,ENST00000614482,ACACA
ENSG00000278540,ENST00000615229,ACACA
ENSG00000278540,ENST00000617548,ACACA
ENSG00000084110,ENST00000544080,HAL
ENSG00000084110,ENST00000546999,HAL
ENSG00000197472,ENST00000479214,ZNF695
ENSG00000197472,ENST00000366504,ZNF695
ENSG00000197472,ENST00000491337,ZNF695
ENSG00000135299,ENST00000524056,ANKRD6
ENSG00000132386,ENST00000573770,SERPINF1
ENSG00000173535,ENST00000517558,TNFRSF10C
ENSG00000132275,ENST00000533907,RRP8
ENSG00000132275,ENST00000530762,RRP8
ENSG00000143643,ENST00000481976,TTC13
ENSG00000143643,ENST00000466507,TTC13
ENSG00000164327,ENST00000511516,RICTOR
ENSG00000161652,ENST00000486050,IZUMO2
ENSG00000161652,ENST00000594854,IZUMO2
ENSG00000154529,ENST00000619138,CNTNAP3B
ENSG00000154529,ENST00000479351,CNTNAP3B
ENSG00000175344,ENST00000437966,CHRNA7
ENSG00000137145,ENST00000494124,DENND4C
ENSG00000081377,ENST00000474602,CDC14B
ENSG00000081377,ENST00000412285,CDC14B
ENSG00000103266,ENST00000565813,STUB1
ENSG00000173272,ENST00000427024,MZT2A
ENSG00000137776,ENST00000492526,SLTM
ENSG00000137776,ENST00000557924,SLTM
ENSG00000137776,ENST00000558756,SLTM
ENSG00000137776,ENST00000559305,SLTM
ENSG00000137776,ENST00000559261,SLTM
ENSG00000136152,ENST00000486940,COG3
ENSG00000120907,ENST00000519096,ADRA1A
ENSG00000120907,ENST00000521711,ADRA1A
ENSG00000171502,ENST00000426639,COL24A1
ENSG00000171502,ENST00000473734,COL24A1
ENSG00000257062,ENST00000543498,RP11-125O5.2
ENSG00000257062,ENST00000593147,RP11-125O5.2
ENSG00000257062,ENST00000585342,RP11-125O5.2
ENSG00000257062,ENST00000590779,RP11-125O5.2
ENSG00000257062,ENST00000592513,RP11-125O5.2
ENSG00000099783,ENST00000600806,HNRNPM
ENSG00000089094,ENST00000543025,KDM2B
ENSG00000061455,ENST00000434521,PRDM6
ENSG00000174483,ENST00000526760,BBS1
ENSG00000174483,ENST00000533644,BBS1
ENSG00000174483,ENST00000527251,BBS1
ENSG00000174483,ENST00000533557,BBS1
ENSG00000174483,ENST00000526035,BBS1
ENSG00000174483,ENST00000532908,BBS1
ENSG00000174483,ENST00000524458,BBS1
ENSG00000267179,ENST00000591441,CTD-2006C1.13
ENSG00000267179,ENST00000586354,CTD-2006C1.13
ENSG00000279068,ENST00000623407,CH17-140K24.5
ENSG00000237889,ENST00000493350,DDX39B
ENSG00000173950,ENST00000418940,XXYLT1
ENSG00000173950,ENST00000455281,XXYLT1
ENSG00000276907,ENST00000631880,ARHGAP27
ENSG00000280071,ENST00000623810,CH507-9B2.3
ENSG00000088038,ENST00000613073,CNOT3
ENSG00000269237,ENST00000600810,CTD-2561J22.3
ENSG00000177873,ENST00000494154,ZNF619
ENSG00000165568,ENST00000474119,AKR1E2
ENSG00000165568,ENST00000463345,AKR1E2
ENSG00000165568,ENST00000525572,AKR1E2
ENSG00000115556,ENST00000444453,PLCD4
ENSG00000115556,ENST00000446503,PLCD4
ENSG00000115556,ENST00000458239,PLCD4
ENSG00000100284,ENST00000404284,TOM1
ENSG00000100284,ENST00000439512,TOM1
ENSG00000100284,ENST00000424387,TOM1
ENSG00000100284,ENST00000395736,TOM1
ENSG00000100284,ENST00000449508,TOM1
ENSG00000081019,ENST00000476412,RSBN1
ENSG00000001629,ENST00000422095,ANKIB1
ENSG00000001629,ENST00000439883,ANKIB1
ENSG00000001629,ENST00000413588,ANKIB1
ENSG00000162571,ENST00000486379,TTLL10
ENSG00000131400,ENST00000599233,NAPSA
ENSG00000145087,ENST00000461772,STXBP5L
ENSG00000185658,ENST00000446924,BRWD1
ENSG00000185658,ENST00000445668,BRWD1
ENSG00000185658,ENST00000430093,BRWD1
ENSG00000185658,ENST00000445245,BRWD1
ENSG00000185658,ENST00000412604,BRWD1
ENSG00000138081,ENST00000434234,FBXO11
ENSG00000115875,ENST00000425778,SRSF7
ENSG00000115875,ENST00000425941,SRSF7
ENSG00000115875,ENST00000432873,SRSF7
ENSG00000115875,ENST00000431066,SRSF7
ENSG00000115875,ENST00000443213,SRSF7
ENSG00000115875,ENST00000415527,SRSF7
ENSG00000115827,ENST00000436317,DCAF17
ENSG00000159403,ENST00000543362,C1R
ENSG00000234602,ENST00000513468,MCIDAS
ENSG00000055070,ENST00000476423,SZRD1
ENSG00000179094,ENST00000582719,PER1
ENSG00000179094,ENST00000581395,PER1
ENSG00000196277,ENST00000443259,GRM7
ENSG00000196277,ENST00000467425,GRM7
ENSG00000196277,ENST00000440923,GRM7
ENSG00000196277,ENST00000389335,GRM7
ENSG00000196277,ENST00000435689,GRM7
ENSG00000170266,ENST00000446732,GLB1
ENSG00000170266,ENST00000438227,GLB1
ENSG00000197594,ENST00000513998,ENPP1
ENSG00000179636,ENST00000495665,TPPP2
ENSG00000123737,ENST00000513654,EXOSC9
ENSG00000123737,ENST00000511454,EXOSC9
ENSG00000109472,ENST00000480404,CPE
ENSG00000196867,ENST00000589836,ZFP28
ENSG00000186522,ENST00000486678,10-Sep
ENSG00000186522,ENST00000425498,10-Sep
ENSG00000133243,ENST00000589200,BTBD2
ENSG00000225845,ENST00000435335,BTNL2
ENSG00000060642,ENST00000472757,PIGV
ENSG00000143376,ENST00000368841,SNX27
ENSG00000151503,ENST00000534532,NCAPD3
ENSG00000151503,ENST00000525964,NCAPD3
ENSG00000151503,ENST00000533155,NCAPD3
ENSG00000162144,ENST00000540755,CYB561A3
ENSG00000198556,ENST00000447047,ZNF789
ENSG00000111335,ENST00000551603,OAS2
ENSG00000079277,ENST00000342571,MKNK1
ENSG00000079277,ENST00000528077,MKNK1
ENSG00000079277,ENST00000531355,MKNK1
ENSG00000079277,ENST00000526513,MKNK1
ENSG00000079277,ENST00000474868,MKNK1
ENSG00000177646,ENST00000514643,ACAD9
ENSG00000177646,ENST00000512801,ACAD9
ENSG00000177646,ENST00000505192,ACAD9
ENSG00000177646,ENST00000511227,ACAD9
ENSG00000177646,ENST00000515429,ACAD9
ENSG00000177646,ENST00000505867,ACAD9
ENSG00000177646,ENST00000508971,ACAD9
ENSG00000178075,ENST00000472384,GRAMD1C
ENSG00000178075,ENST00000484714,GRAMD1C
ENSG00000136883,ENST00000468460,KIF12
ENSG00000282302,ENST00000633211,9-Sep
ENSG00000038274,ENST00000520449,MAT2B
ENSG00000205456,ENST00000380148,TP53TG3D
ENSG00000205456,ENST00000563025,TP53TG3D
ENSG00000205456,ENST00000568044,TP53TG3D
ENSG00000136925,ENST00000375172,TSTD2
ENSG00000136925,ENST00000375165,TSTD2
ENSG00000115514,ENST00000422767,TXNDC9
ENSG00000115514,ENST00000438680,TXNDC9
ENSG00000116001,ENST00000474809,TIA1
ENSG00000116001,ENST00000477044,TIA1
ENSG00000063177,ENST00000549370,RPL18
ENSG00000154027,ENST00000527263,AK5
ENSG00000275778,ENST00000536668,PRH1-PRR4
ENSG00000008441,ENST00000585382,NFIX
ENSG00000008441,ENST00000586797,NFIX
ENSG00000182150,ENST00000456993,ERCC6L2
ENSG00000182150,ENST00000479391,ERCC6L2
ENSG00000119599,ENST00000509320,DCAF4
ENSG00000083093,ENST00000565038,PALB2
ENSG00000275464,ENST00000632537,CH507-9B2.5
ENSG00000186074,ENST00000462044,CD300LF
ENSG00000124493,ENST00000609278,GRM4
ENSG00000183206,ENST00000511306,POTEC
ENSG00000160741,ENST00000303569,CRTC2
ENSG00000160741,ENST00000461638,CRTC2
ENSG00000180336,ENST00000472403,MEIOC
ENSG00000169231,ENST00000428962,THBS3
ENSG00000243130,ENST00000593983,PSG11
ENSG00000273003,ENST00000301886,ARL2-SNX15
ENSG00000073849,ENST00000448449,ST6GAL1
ENSG00000116539,ENST00000492987,ASH1L
ENSG00000138614,ENST00000573314,VWA9
ENSG00000138614,ENST00000569004,VWA9
ENSG00000138614,ENST00000567940,VWA9
ENSG00000138614,ENST00000569565,VWA9
ENSG00000262164,ENST00000580328,KRT39
ENSG00000100360,ENST00000415653,IFT27
ENSG00000128487,ENST00000467722,SPECC1
ENSG00000166471,ENST00000299596,TMEM41B
ENSG00000166471,ENST00000524543,TMEM41B
ENSG00000144229,ENST00000472720,THSD7B
ENSG00000206329,ENST00000494953,PPT2
ENSG00000206329,ENST00000469411,PPT2
ENSG00000007129,ENST00000457737,CEACAM21
ENSG00000196792,ENST00000555358,STRN3
ENSG00000250361,ENST00000506679,GYPB
ENSG00000250361,ENST00000505583,GYPB
ENSG00000250361,ENST00000506516,GYPB
ENSG00000250361,ENST00000511198,GYPB
ENSG00000250361,ENST00000504951,GYPB
ENSG00000109738,ENST00000515642,GLRB
ENSG00000109738,ENST00000506411,GLRB
ENSG00000129472,ENST00000417141,RAB2B
ENSG00000146576,ENST00000440409,C7orf26
ENSG00000161981,ENST00000397876,SNRNP25
ENSG00000140943,ENST00000563231,MBTPS1
ENSG00000112531,ENST00000361758,QKI
ENSG00000112531,ENST00000545607,QKI
ENSG00000112531,ENST00000545346,QKI
ENSG00000131069,ENST00000481284,ACSS2
ENSG00000131069,ENST00000475459,ACSS2
ENSG00000131069,ENST00000480274,ACSS2
ENSG00000131069,ENST00000477932,ACSS2
ENSG00000131069,ENST00000480978,ACSS2
ENSG00000263309,ENST00000571504,KRT23
ENSG00000263309,ENST00000574395,KRT23
ENSG00000035862,ENST00000592761,TIMP2
ENSG00000160049,ENST00000476658,DFFA
ENSG00000115507,ENST00000405984,OTX1
ENSG00000166881,ENST00000554340,NEMP1
ENSG00000162613,ENST00000294623,FUBP1
ENSG00000068489,ENST00000578542,PRR11
ENSG00000068489,ENST00000580177,PRR11
ENSG00000159398,ENST00000521228,CES5A
ENSG00000213654,ENST00000472768,GPSM3
ENSG00000171469,ENST00000444802,ZNF561
ENSG00000171469,ENST00000443819,ZNF561
ENSG00000171469,ENST00000457965,ZNF561
ENSG00000171469,ENST00000444519,ZNF561
ENSG00000160602,ENST00000543014,NEK8
ENSG00000278087,ENST00000633882,NOMO3
ENSG00000278087,ENST00000619364,NOMO3
ENSG00000278087,ENST00000633153,NOMO3
ENSG00000278087,ENST00000634143,NOMO3
ENSG00000054267,ENST00000474953,ARID4B
ENSG00000054267,ENST00000421364,ARID4B
ENSG00000276203,ENST00000614733,ANKRD20A3
ENSG00000172057,ENST00000581284,ORMDL3
ENSG00000178971,ENST00000449476,CTC1
ENSG00000178971,ENST00000578537,CTC1
ENSG00000171044,ENST00000529336,XKR6
ENSG00000197599,ENST00000483702,CCDC154
ENSG00000138698,ENST00000503667,RAP1GDS1
ENSG00000138698,ENST00000508490,RAP1GDS1
ENSG00000138698,ENST00000510870,RAP1GDS1
ENSG00000203880,ENST00000608844,PCMTD2
ENSG00000051180,ENST00000525066,RAD51
ENSG00000051180,ENST00000531277,RAD51
ENSG00000051180,ENST00000533741,RAD51
ENSG00000105402,ENST00000594217,NAPA
ENSG00000105402,ENST00000594001,NAPA
ENSG00000105402,ENST00000601208,NAPA
ENSG00000105402,ENST00000597274,NAPA
ENSG00000213699,ENST00000429494,SLC35F6
ENSG00000213699,ENST00000414029,SLC35F6
ENSG00000106976,ENST00000482638,DNM1
ENSG00000159086,ENST00000443785,PAXBP1
ENSG00000159086,ENST00000445049,PAXBP1
ENSG00000159086,ENST00000421049,PAXBP1
ENSG00000136770,ENST00000476103,DNAJC1
ENSG00000196372,ENST00000459912,ASB13
ENSG00000134333,ENST00000545467,LDHA
ENSG00000134333,ENST00000539814,LDHA
ENSG00000134333,ENST00000543695,LDHA
ENSG00000134333,ENST00000536528,LDHA
ENSG00000134333,ENST00000541097,LDHA
ENSG00000134333,ENST00000545215,LDHA
ENSG00000134333,ENST00000486690,LDHA
ENSG00000275650,ENST00000617153,TTYH1
ENSG00000275650,ENST00000619108,TTYH1
ENSG00000138246,ENST00000506813,DNAJC13
ENSG00000138246,ENST00000509279,DNAJC13
ENSG00000157911,ENST00000510434,PEX10
ENSG00000157911,ENST00000502666,PEX10
ENSG00000157911,ENST00000514502,PEX10
ENSG00000135424,ENST00000554327,ITGA7
ENSG00000135424,ENST00000556273,ITGA7
ENSG00000135424,ENST00000555687,ITGA7
ENSG00000135424,ENST00000554724,ITGA7
ENSG00000135424,ENST00000553893,ITGA7
ENSG00000135424,ENST00000555809,ITGA7
ENSG00000182732,ENST00000554474,RGS6
ENSG00000164761,ENST00000517352,TNFRSF11B
ENSG00000114770,ENST00000437205,ABCC5
ENSG00000114770,ENST00000443497,ABCC5
ENSG00000114770,ENST00000443376,ABCC5
ENSG00000114770,ENST00000438979,ABCC5
ENSG00000135220,ENST00000503012,UGT2A3
ENSG00000205629,ENST00000380962,LCMT1
ENSG00000205629,ENST00000564011,LCMT1
ENSG00000205629,ENST00000576625,LCMT1
ENSG00000106244,ENST00000426447,PDAP1
ENSG00000173818,ENST00000520484,ENDOV
ENSG00000173818,ENST00000522577,ENDOV
ENSG00000173818,ENST00000519117,ENDOV
ENSG00000162923,ENST00000486652,WDR26
ENSG00000100519,ENST00000557240,PSMC6
ENSG00000100519,ENST00000553899,PSMC6
ENSG00000100519,ENST00000554044,PSMC6
ENSG00000100519,ENST00000553798,PSMC6
ENSG00000100519,ENST00000557517,PSMC6
ENSG00000100519,ENST00000555175,PSMC6
ENSG00000072803,ENST00000523843,FBXW11
ENSG00000072803,ENST00000519693,FBXW11
ENSG00000072803,ENST00000520376,FBXW11
ENSG00000087245,ENST00000566564,MMP2
ENSG00000264619,ENST00000466318,MSH5-SAPCD1
ENSG00000264619,ENST00000492776,MSH5-SAPCD1
ENSG00000264619,ENST00000487383,MSH5-SAPCD1
ENSG00000120088,ENST00000347197,CRHR1
ENSG00000120088,ENST00000580955,CRHR1
ENSG00000120088,ENST00000583888,CRHR1
ENSG00000120088,ENST00000535778,CRHR1
